duration,credit_amount,installment_rate,residence_since,age,existing_credits,num_dependents,credit_risk_good,overall
69.91747025442534,17842.706843903783,2.108039769083204,2.8789049898998895,27.28498247840902,3.589699454626992,1.9763103011439282,0,0
71.93042448152545,17710.52125759173,3.4760860281185257,3.2532394964332605,39.78085726609581,1.9602388280459024,1.9763103011439282,0,0
69.91747025442534,17755.378452738063,3.9311399656952037,1.102176317390755,20.09426443617202,3.379205649119758,1.7815956931821502,0,0
71.93042448152545,18171.20167716769,3.9127331730874193,3.533346442974763,64.77685272210923,3.829140482827362,1.9763103011439282,0,0
62.465387691268894,15574.565244029562,3.508398662601471,2.234320803724682,41.35360895305999,3.696912767093503,1.9763103011439282,0,0
67.99269407916869,17301.723296281496,3.5503268715580845,3.2532394964332605,66.3468316585551,3.946524734935228,1.9763103011439282,0,1
69.91747025442534,17788.475209036154,3.936766475710047,3.533346442974764,66.54631787330996,3.9614399287516724,1.9763103011439282,0,1
51.17800281430578,12524.583110370546,3.8124840897273766,2.1355227603657405,41.859383729858266,3.589699454626992,1.0236896988565214,1,0
67.99269407916869,17227.830558650934,1.0724564490516255,1.1021763173907373,72.16032266321957,3.322170342330714,1.78159569318215,1,1
71.93042448152545,18405.071510455793,3.950132780176359,1.1021763173907557,20.559394124910863,3.3640064865121286,1.2184043068181154,1,0
65.70376255437671,13227.677234975654,1.7379761328152268,1.466653557025523,64.24097837862152,3.7890742070488495,1.9763103011439282,0,1
65.49268387769001,16683.432061289186,3.94991136709543,1.1021763173907557,23.091263187634837,1.959774900738732,1.3052853920383924,0,0
63.52968639090951,15961.178344430515,3.5262562110403035,1.481081307291261,20.50061553354506,3.964688771867582,1.9763103011439282,0,0
68.16121828736547,16904.68655449745,1.1385666581721985,3.897823682608858,30.65094318208996,3.034242339444198,1.7815956931821502,1,0
71.23009685509521,18217.43290248864,3.9500556056325298,3.5333464429747634,63.00834694055215,3.696912767093503,1.9763103011439282,1,1
71.93042448152545,18358.663743744655,3.942711420112645,3.5333464429747634,63.650857538607056,3.7449520269034395,1.9763103011439282,1,0
65.49268387769003,16677.022309154137,2.1073186292405817,2.21989305345895,55.250688361375275,2.8647054298729264,1.7815956931821502,1,0
68.70025875840956,17456.239011371716,2.1110145587411906,2.878904989899889,41.88254056288534,2.7828550748987393,1.9763103011439282,0,1
62.46538769126889,15557.029789417564,3.8795024904639455,3.533346442974764,59.957174010338534,3.468782539260196,1.0236896988565198,0,0
70.04020784504482,16359.582088836678,3.6892786602442174,3.533346442974764,60.78747788404168,3.10944830641073,1.7815956931821502,0,1
67.99269407916869,17071.137671139102,2.1207230259067438,2.5987980433587814,39.984431190686344,3.9871488365725485,1.0236896988565207,1,0
42.09771143590967,8553.560287359,1.7438055730721773,1.4810813072912619,33.4175234998084,3.2507382237187255,1.9763103011439282,1,1
65.49268387769003,16599.856612153846,3.5448635849745016,1.4810813072912605,31.88069581693025,3.3356826213614825,1.9763103011439282,1,0
67.99269407916869,17244.780096082097,3.5428176372636724,3.5189186927090352,65.65053413673087,3.5308627347165435,1.9763103011439282,1,0
67.99269407916869,17351.84759060852,3.9499796827175304,3.8978236826096495,69.52387199032802,3.7449520269034395,1.9763103011439282,1,1
70.04020784504482,17392.33339387261,3.8641757383960034,3.533346442974764,63.00834694055216,3.207617449210728,1.78159569318215,1,1
55.381770410665325,13610.98650025238,3.472542073987564,1.4810813072912619,26.282529832520446,3.645107576903216,1.9763103011439282,0,0
51.17800281430576,11735.907716704523,1.5122521980196963,1.1021763173907384,72.7597882341227,3.3417592331506785,1.78159569318215,1,1
67.99269407916869,15886.931290888653,2.1787957202006862,2.8789049898998895,23.830940014632027,3.780613217950524,1.9763103011439282,0,0
69.91747025442534,17800.213724711844,3.9387620451674827,1.1021763173907546,40.404758934674376,2.8645358460446815,1.9763103011439282,0,0
67.99269407916869,17265.88151653723,3.9344274143309903,1.102176317390755,22.42681209203007,1.9447614283878323,1.6947146079614244,1,0
62.465387691268894,15862.030192659151,3.947146670654227,1.1021763173907557,20.500615533545073,1.9012384378103413,1.3052853920383922,0,0
70.04020784504482,17241.7690735395,3.8386775767652566,1.1021763173907573,27.284982478409077,3.589699454626992,1.9763103011439282,0,1
67.99269407916869,17283.438425008913,2.1103119379549558,2.1210950101000003,65.65053413673087,3.530862734716543,1.9763103011439282,1,1
62.46538769126889,15289.00450059439,1.1799412044955557,2.8644772396341596,40.19569630493425,3.3527294663671725,1.2184043068181147,1,0
65.70376255437671,16533.556289999437,1.0904902094628262,1.4666535570255224,66.77107201545005,3.978244356040986,1.0236896988565205,1,0
67.99269407916869,17269.11072714553,3.935011616303681,2.1355227603657387,42.194030181253105,3.518761645536684,1.9763103011439282,0,0
69.91747025442534,17602.819293567794,3.905204625409995,2.1355227603657374,40.02643774332185,3.978244356040986,1.0236896988565203,0,1
71.93042448152545,17918.451650052968,2.1280097783672405,2.5987980433587814,40.17607386514119,3.3551885912627486,1.7815956931821502,0,0
69.91747025442534,17744.65416786653,2.112558235360834,2.2198930534589527,60.787477884041685,3.5308627347165427,1.9763103011439282,1,1
71.93042448152545,18295.299034059466,3.9325783678407373,3.8978236826096495,62.11930418307411,3.335682621361482,1.9763103011439282,0,1
67.99269407916869,17352.741783191483,3.950141452615595,3.5333464429747634,66.73993663600885,3.372565022598904,1.78159569318215,1,1
71.93042448152545,18398.57067654911,3.9490931906301485,1.1021763173907568,20.25536572786766,3.978244356040986,1.9763103011439282,0,1
67.99269407916869,17350.272186377908,2.1070344546908704,2.5987980433587814,40.95875521823723,3.780613217950524,1.023689698856521,1,0
71.93042448152545,18388.201240380407,2.1076469934511577,2.8789049898998904,25.345262012504428,3.696912767093503,1.9763103011439282,0,1
69.91747025442534,17858.28782981402,3.9486347508494988,3.533346442974764,66.34683165855512,3.946524734935228,1.9763103011439282,0,0
70.04020784504482,17072.557488675015,2.144895357456654,2.8789049898998904,29.47263072856724,3.4687825392601965,1.9763103011439282,0,1
