duration,credit_amount,installment_rate,residence_since,age,existing_credits,num_dependents,credit_risk_good,overall
64.85094455256603,16475.740608377193,1.827416289427393,3.172198404807932,52.96849448490924,2.6221097265200637,1.529835059399108,0,0
70.98777920734001,17386.276684878245,3.065664881298567,2.799249943449398,46.73800041215435,2.49463973735737,1.4986903274710768,1,1
64.85094455256603,16447.038470821317,3.669539196313054,1.3311308023611175,26.919469203375474,3.155591928130134,1.6601807216735054,0,0
70.98777920734001,17975.05098093756,3.9208839014607895,3.25168079408464,56.83018500344852,2.7011162455536715,1.5491387156717074,0,0
54.1383796722586,13484.090827689797,2.7914378189019864,2.3629065562194893,45.53835626479537,2.4700961578791985,1.4926935967235249,1,1
61.71188763976593,15650.429180008217,2.9436777747254537,2.7347159128768124,50.688252437499855,2.575458140678322,1.5184366812820114,0,1
64.85094455256603,16470.011624006933,3.6733180792577445,3.1207126878020057,58.501388737412945,2.735307486147037,1.557492658663011,0,1
60.075109752890725,14608.99391110409,3.3671969282674987,2.092067310344323,43.37793843155612,2.4258960616149015,1.5181058091474606,0,0
61.71188763976593,15602.524115343938,1.4693760352475884,1.4699664529882583,27.793867660686267,3.1270444471701824,1.6532057180074782,1,1
70.98777920734001,18152.093230468123,3.9500058043983293,1.0508248663218613,20.147759199113985,3.376675646653063,1.2858019116333743,1,1
70.38166266372544,13689.861327736628,1.7839923497185213,2.121215217808483,42.337092121124556,2.4046013350071167,1.476691252058528,1,0
58.118057155764035,14713.723166473777,3.3844239755835144,1.6160826879750185,30.708649981347847,3.3651877765694325,1.7113912580181712,0,0
55.50323594078083,13906.423369967393,2.821117341267615,2.1790666185291867,41.78357163994081,2.393276831859547,1.4739243371394481,1,1
71.50309175525665,17659.36242399131,1.13104410746497,3.8681716532073627,55.213424836050805,2.2318469775846967,1.4344821941723345,0,1
67.47502348766042,17213.985443325815,3.7956952712089507,3.1854530826570375,54.30806796017475,2.649516127100946,1.5365312629903265,1,1
70.98777920734001,18128.464133437803,3.9461190244232487,3.2650307639504,55.800926795209556,2.68005860050694,1.5439937029959863,1,0
58.118057155764035,14712.788001702369,1.9935146631895053,2.2320574187838083,46.48564669448146,2.516792677380904,1.5041029534780508,1,0
62.81193471582054,15921.811539760518,1.8796052802876355,3.12003931166706,52.69134756852104,2.6164395639268676,1.5284496690408482,0,1
54.138379672258594,13473.478159700384,3.1804145100362087,2.859955179085997,49.51421985281751,2.551438549439077,1.4874320234624212,0,1
71.98196041822514,16646.242263672702,3.7023064794649,3.1360482290552745,52.053045887348716,2.3350274636777124,1.4596922738207248,1,0
61.71188763976593,15493.124308965866,1.9199944839553824,2.772836771513827,51.687185874948206,2.595895369726113,1.4765698922321353,1,1
52.15574665350857,6562.133903885021,2.3049956086331225,2.6948926784084053,49.734782341272464,2.5559510483973864,1.5136705150355414,1,1
58.118057155764035,14671.234327181268,2.874864617732964,2.125350132484616,45.12573067011573,2.4616542302458724,1.490630981241851,0,1
61.71188763976594,15613.880104747013,2.9411092795514673,2.9408565794851693,50.50235787809193,2.5716549146104652,1.5175074393708514,1,0
61.71188763976593,15674.072499484708,3.5423930487071984,3.541795888763556,58.98483745308937,2.745198387547212,1.5599093017855097,1,1
71.98196041822514,17796.724052994203,3.8915506801507003,3.2361628344084417,54.84871811030075,2.243753972870733,1.4373914293475147,0,0
63.436008548106734,15519.381050137965,2.9344683354516476,2.065780560190023,42.750833492078286,2.4130660903629155,1.478759445035749,1,1
60.07510975289072,13240.796334729223,1.8578596168464823,1.8582274824183886,37.29382958600789,2.8168883851187054,1.5774253129733324,1,1
61.71188763976594,14417.657837794977,2.021320651897066,2.97840512511871,55.72420408625376,2.6784889267756236,1.543610184742808,0,0
64.85094455256603,16477.91483298575,3.6746180880713832,1.3260548201681606,35.17140393610842,2.257998162831498,1.440871711104609,1,1
61.711887639765926,15627.774189404716,3.5347773812837633,1.4658154158415604,27.797572475840646,3.519786914856162,1.2508355472888673,1,1
54.1383796722586,13647.020879266634,3.2089607708757866,1.7914453743633187,35.48320350197524,3.1116246685462277,1.6494382047693645,0,0
71.98196041822514,17626.30053087187,3.8635175000330735,1.137263623780575,34.900172794705114,2.2524490313739385,1.4395158922737274,1,0
61.71188763976593,15639.059453959075,1.906245055770904,1.9065852025797048,42.28565277817022,2.4035489349225703,1.4764341192327581,0,0
54.13837967225861,13214.97953220851,1.8621062552571397,2.800067611548574,52.5893316312391,2.3175187330357456,1.5445856328913536,0,0
70.38166266372544,17692.422916700943,1.1256059453183065,1.7729134214651714,34.8263678253458,2.250939051822634,1.5608530409052,0,0
61.71188763976594,15629.871279412115,3.535122334264245,2.013074569137745,39.00482945681727,2.336426406863948,1.4600340774939191,1,1
64.85094455256603,16334.857418123203,3.6510863934551603,1.9585246404800762,37.93406197688678,2.3145195215561905,1.5453184299845324,1,1
70.98777920734,17602.384515325768,1.7212683872973913,2.8663182732027517,52.756210763391564,2.3120704402032226,1.4540831861705645,1,1
64.85094455256603,16439.43213934507,1.8308371287835914,2.1459972008333796,44.187646617465276,2.442461921798305,1.4859417261033991,0,0
70.98777920734001,18007.483604769484,3.9262187846637953,3.925401740910359,54.13088939139217,2.645891221920258,1.535645590206806,0,1
61.71188763976593,15670.668864432388,3.541833180484267,3.051154103164249,57.12660104602523,2.16938533784753,1.4192209468922674,0,0
70.98777920734001,18152.77106120261,3.9501173016308266,1.0507134329632373,22.73455197271564,2.003551987860539,1.378702898181365,1,0
61.71188763976594,15674.350538923087,1.9029200702899411,2.7808686397824935,52.121925343677994,2.604789726212208,1.474396734846224,1,1
70.98777920734001,18119.470700344213,1.6725505862054983,3.326975389484814,55.81693072897141,2.6803860257864387,1.5440737027874938,0,1
64.85094455256603,16511.8721597549,3.6802037715837184,3.1243553799812114,56.81092514716049,2.700722207192725,1.5490424403115097,0,0
71.98196041822514,17436.322638679874,1.7369140759848432,3.2626487718795287,52.326959561618935,2.6089845315091424,1.526628181585723,0,1
61.711887639765926,15574.320109408396,1.4740153477590519,2.9826270309446885,55.80119483347798,2.2126573819603066,1.5702063981420502,0,0
70.38166266372544,7544.06812567713,2.7949216255221745,2.205247327428448,42.06494725069323,2.399033509521772,1.475330865717381,0,0
70.98777920734001,18114.830713883515,3.116864193295269,2.8263355761732973,48.95906173026264,2.43604028349267,1.4843727277463623,1,0
71.98196041822514,18399.61249040589,3.990720559673933,3.9898665645264155,60.228624629312236,2.770645091455835,1.5661266928505904,0,1
70.98777920734,18055.366695661924,3.934095134682034,1.066726421228108,25.930291397624693,3.1878867410264498,1.6680713106421603,0,1
68.9130205040158,15348.510040814494,1.5111591307676164,3.4882743879434797,59.41837263970385,2.75406810556541,1.5620764392566004,0,0
70.38166266372544,16540.754944944267,1.8212908975512137,3.178320287605964,59.46308227512849,2.7549828222277646,1.437700068096989,1,1
61.71188763976594,15653.017843905309,1.904929951858509,2.779923183949533,50.445904062899324,2.570499923188154,1.5172252404119955,0,1
70.38166266372544,17810.296083553716,3.8937831605765165,1.1070153016491342,24.358525771596064,2.0367769488550453,1.3868207501580563,1,1
70.38166266372544,17948.58106307681,3.9165298312840418,1.084281661919332,21.539998671981927,1.9791125622675283,1.3727316153439755,0,1
71.98196041822514,18012.741131281462,1.6826062211593453,1.683074484856529,42.91314832702981,2.416386897671391,1.4795708176112585,1,0
61.711887639765926,15471.177829021957,3.50901864844157,1.491559392173747,39.95623026449529,2.355891163467186,1.4647898998677524,0,1
61.71188763976593,15666.345613147925,2.9447963059444864,2.0554585063236286,38.71956673637399,2.330590202630574,1.4586081181954236,1,1
70.98777920734,15347.844676332817,1.9336821523758139,3.0659934188164417,57.553582974560435,2.1554451731855373,1.5841850523884333,0,0
69.53379687237508,17711.693519956036,3.0885336287144245,2.811348045341889,51.29781320075503,2.3596844041841893,1.4657167020589625,1,1
70.98777920734,17592.797925272786,3.8580066141795655,1.1427713525904997,32.52968913012034,2.2039511877829625,1.4276664181531897,1,1
70.98777920734001,18047.978305472014,3.932879809060349,1.0679410506212643,29.005157785769725,3.087498080758296,1.643543357567062,1,1
55.503235940780826,14007.832990012494,2.8282439270381245,2.67364870942363,49.62626385465504,2.5537308632641444,1.513128057385238,0,0
51.30833295766054,12874.683124983467,1.918082040514495,2.192151798307746,43.45850910211751,2.4275444609847368,1.5177030558655236,0,0
61.71188763976594,15399.560159561019,3.497238167656987,2.0308954232894516,40.417408375343214,2.6346735705485664,1.5329047823733046,0,1
61.71188763976594,15506.150353845667,3.5147713231624196,3.036837748126249,51.76661818306181,2.5975204792818194,1.5238271706515083,1,1
64.85094455256603,16419.93957257788,1.8326736407965765,2.146968758612906,41.88572961111012,2.3953668868898186,1.4744350001124364,1,1
67.47502348766042,17201.64817388893,3.7936658981976614,3.1843794969016845,59.574410839752886,2.0894689074195285,1.3996949720437994,1,1
61.711887639765926,15478.270121447998,3.510185268568594,1.4903934403731371,39.948086308428415,2.3557245458635965,1.4647491902024234,1,0
58.11805715576402,14667.780579349572,3.3768668214777673,2.9638830435035874,54.015769215818096,2.2709482028090924,1.4440357933031627,0,0
66.3090666188609,13422.470418129104,2.1150832473118073,2.884696243863197,54.180693990932404,2.6469101767077134,1.4641054486542067,1,1
64.85094455256603,16257.84443641973,1.3615815690454762,3.6377662605597245,58.133905682180995,2.1364987177018717,1.4111857617072412,1,0
70.98777920734001,8761.017051727567,2.594744161677485,2.4053101147956006,46.43155652067678,2.5185586208062385,1.5045344262893643,1,0
43.15561050631404,8743.889375030896,2.555880521061887,2.4441514914393982,46.43727402277101,2.488487161149448,1.49718706903416,1,1
69.53379687237508,17678.648904840775,1.1278716499030366,1.1286577066493189,32.37921423065063,2.2008726143053736,1.4269142305495817,1,0
61.71188763976593,15656.045592051103,1.9046446894860134,3.095014246896826,52.99532525003546,2.304263797593503,1.4521757898262584,1,1
67.47502348766042,16963.104907419907,3.7544276154096012,1.9099125418320804,38.85449947331706,2.765935420231559,1.5649759792691997,0,0
67.47502348766042,17160.24071229257,1.7629254156115697,2.110070317270049,41.900653376092784,2.6664841691302907,1.5406770632984526,1,1
60.56123820052144,15342.684636279087,3.4878826410923955,3.4873167087475743,49.92020562735425,2.559744632660745,1.5145974011654046,0,1
