age,studytime,failures,absences,G1,G2,goout,health,pass_fail,overall
20.899274736425856,3.2876335826125764,2.382178773988616,29.429739210066757,0.8085812742556251,12.206252339552599,3.2046061912381782,1.8020945844136778,1,1
21.20087118274918,2.9577152016588646,2.386113835047177,29.23850516194967,1.8831328192052257,12.420510310191215,2.646454156504631,1.82869182691649,1,1
20.89931146193973,3.287663995034122,2.1451538179565612,10.813664544306988,1.0357282587923342,13.715034828301041,2.8523282735556856,1.3736866375810326,1,1
20.899329672397094,3.28767907512552,2.1765942649126435,24.55876205491965,1.1556134384510788,13.122881951432541,3.4911084960663947,4.753890495777262,0,0
21.200887362544687,2.9579579607788267,2.386292126153876,29.480577398533242,0.7442925949455709,12.150752336710545,3.204295247351389,3.7103549717447697,1,0
21.20087259525095,2.957736394614431,2.3861293999227753,29.33101088395807,1.1832867933905993,11.722395476983905,3.2198453497254516,2.029370388889524,1,1
20.967470736801936,2.8367590742038633,1.3129418059053761,29.398329343804328,0.8026758975703817,10.999046557534632,3.2290929407859554,2.2847360932822585,1,1
21.20087497771779,3.171046438310003,1.3160832433104432,29.251363573270655,1.1808706335714763,11.027257289127293,3.198087331310884,3.5578105868874137,1,0
20.967512927889576,2.836717146541051,1.3131317195611487,29.113768139128545,1.8800680796466258,11.80765896920129,3.2194091704910868,3.5929016594015994,1,0
21.200884018527297,2.3091079709981335,2.605457899139237,29.525413450485487,0.805407751051789,11.617739821333661,3.1759392949182255,2.3652243496722853,1,1
20.245604174228344,2.1286337299328393,0.4527727435706156,29.36901507021677,1.8834065763081256,12.499881118257996,3.343589485077742,2.62927721226494,1,1
21.200875437887973,3.171053342631456,1.316051488603142,29.1135554909374,1.8750478437884008,9.66402827706838,3.227855725046232,3.0049118875626237,1,1
20.122623474381278,3.5478461043569056,2.2117451049681214,10.765459752993536,1.3374775008338897,13.261239633836105,3.15799318655245,1.6191165823544935,1,0
21.200875737836228,2.735532323877211,0.4652548241845882,29.36891074036678,1.8788755222304352,7.482529233274706,3.4375189157850103,3.662248677743217,1,1
20.96752853398131,2.6234273403517445,2.3830705210131007,29.238523909646865,1.8797668562309329,11.859036596685028,2.6486617977521556,1.8286918269164922,1,1
20.899330802333854,3.2876800108268727,2.382213149206673,29.238593969301704,1.9031443217434272,13.94035661548838,3.328213030420402,1.2421774955519966,0,1
20.899263594047405,2.6388245389347884,2.3959553929201522,24.546806887252195,1.9858138557139429,13.701600630442693,3.0478749551542137,1.6191165823544948,1,0
20.24543812654885,2.3509488235919735,2.3736283459880756,29.331018633099486,1.1832955168850943,11.755408368369524,3.2749985226711833,1.8020945844136755,1,1
20.24512282472588,2.3510701079021366,2.3737104903816544,29.238778851702172,1.8775322512660122,11.189226970690866,2.5945884353807913,3.6196782985346028,0,0
20.899330011221853,3.28767935570652,2.382212664158835,29.331070703618867,1.1785356701293377,9.60478095479392,3.511489741908397,3.0858810356043462,1,0
20.899317752770344,2.6388693878079135,2.3959387232007074,24.19580139974269,13.454793411372982,12.835864151098882,3.0099927497508516,4.773055307232709,0,1
20.24536910576688,2.3509753731940317,2.373646327711828,29.238592994618784,1.8750309486212604,9.730868650276069,3.531417293615636,3.495975112905594,1,0
19.02423027528164,3.0378893229685033,2.5320605426578737,24.26644694590861,2.681386356744504,12.981030142031631,2.908974073437695,1.9301542636422195,1,0
20.967322497731647,2.6236320901907724,2.383217459179061,29.33129290108632,1.2068980143909132,13.774266221291445,2.9224829704150244,3.7664234800449474,0,0
20.899301707487794,3.0654046957712455,0.46131420089738184,29.462569837853646,0.8011367832585953,10.325616524153345,3.2317674087817996,3.557810586887415,1,0
21.200885910140006,2.3091363524591983,2.605447716009479,29.549864377696245,0.9610166881712128,12.752674012478762,2.159623667251185,1.9343626215288983,0,1
20.24547363611481,2.3509351644473124,2.3736190948149165,29.42972958327806,0.8051826545830798,11.64465487430973,2.6486617977521543,1.8286918269164891,1,1
20.967449535324214,2.623505845771784,2.383126860214604,29.238635587238836,1.8773610495892363,11.131146700833702,3.228828631282833,3.8343004804698477,1,0
20.899382134083112,3.287722518681288,2.382244621809848,29.72537846199932,1.662765675661322,11.413819697497242,3.147192846421744,2.163662157854506,1,1
20.96750407771093,1.9746518272595641,2.3909960478053964,24.266637189934478,2.7933862898029416,10.599286545578646,2.6503162171128265,1.8286918269164918,1,1
20.899365833825755,3.2877090204277373,2.3822346277703135,29.94288512074846,5.168947799549871,12.626967686103832,2.9404340092354766,4.00510815179018,0,1
20.899329550836022,3.500953271996693,1.0750436425041152,10.983192405300585,0.8424937154812048,13.487655192947042,2.992277522901345,3.826887834182643,1,0
21.20089188135045,2.309225943566372,2.605415571157338,29.52543957063,0.8055397150862733,11.618139772200632,3.175694218030132,2.852420578202723,1,1
20.96751293727438,2.6234428396788685,2.171623168933362,24.25923853173186,1.3869678371796963,11.755354955604222,2.6486617977521543,1.8286918269164905,1,1
20.899266247790628,3.065375331573327,0.46132511517252484,29.368958507704054,1.883313940452706,12.420859361058648,2.077436010116554,1.805620390063114,0,0
20.12252318741351,2.8990149144567354,2.452332822917418,24.20205392176527,5.313040404607654,12.120928586199415,3.1184940756771287,1.8020945844136764,1,1
20.967448048168464,2.6235073236423085,2.3831279208043723,29.238637689578027,1.8757426691641688,10.473140165244297,3.262391356708595,2.3652243496722862,1,1
20.899606488242053,3.2879083065038968,2.382382178186103,29.430154786238106,0.8657583205322863,12.022522946221667,2.607889328064683,2.7492176982612935,0,1
20.245366187791504,1.7021766789582562,2.5929863515711657,29.61902299818823,1.8832399013197305,12.464639384017142,3.4904204692935252,1.5479333296956743,1,1
20.96747816511298,2.6234773947363452,2.383106442406282,29.238595114324667,1.8798519461405256,11.749288521105866,3.4236888648440944,2.2235908657444337,1,1
20.245368389860968,2.5642499461110795,1.303521593395147,29.25129931375328,1.190885868981264,12.857110108699711,3.4450372117950208,1.3949778093647693,0,1
20.96748108792584,2.8367487877083706,1.3129883991527262,29.251311782600602,1.1785451378178822,9.647442760324447,1.767737206548329,2.876395335454669,0,1
20.967358113864222,2.6235966964315507,2.3831920589438718,29.531183633128343,0.7577504886882189,10.92167554387815,1.9042862936653484,2.785675788557666,0,1
21.200874945164145,3.171045949880262,1.316085489721411,29.6978590670961,1.0471492542519754,10.929884875024179,3.1810242160201554,3.267738427656793,1,0
20.9674347712223,2.6235205176923584,2.38313738947856,29.23865645872463,1.8799252529738508,11.749373496210552,3.147192846421743,2.163662157854508,1,1
20.967478029644386,2.623477529359124,2.3831065390179536,29.2385953058318,1.875355940506107,8.848045701126207,3.5135763687239656,3.100535988237816,1,1
20.96766000544176,1.9744968730811592,2.6025099744552906,29.525342802493377,0.81737289398636,13.119762056773958,3.1405948659289566,3.765075084095836,1,0
21.200884568702854,2.9579160424131805,2.3862613397850545,29.23877048010285,1.8800615090326203,11.85937814946447,3.2747061857300235,2.722516651045288,1,1
20.967444637549125,2.6235107129670605,2.383130353144077,29.33112023637021,1.1808706335714954,11.027257289127299,3.1980873313108837,3.557810586887414,1,0
20.899330146465743,3.5009537652380462,1.312088804777984,29.11353767896542,1.875030942885326,9.597540655827942,3.5114897419083966,3.0858810356043453,1,0
20.967329532520694,2.6236250993242254,2.383212442202668,29.430020703885752,0.8088810823077017,12.21825273191954,3.269746763217934,2.670573972087868,1,1
20.89927487415669,3.2876336966675703,2.3821788584343633,29.23852390964686,1.87976685623092,11.859036596685037,2.6486617977521543,1.8286918269164896,1,1
20.245247908760046,1.7022221762871368,2.5929694315136866,29.525400860419154,0.8087325101522143,12.206739378498389,3.178736025502403,1.6810231163217968,1,1
20.967396286584872,2.623558762046599,2.383164835435525,29.238710863087874,1.8774510045667456,11.131125871261204,2.5511351689834747,2.3919884252902732,0,1
20.899565971457406,3.287874754528601,2.382357336471113,29.331366284370787,1.2013106000667002,13.548648293412464,2.9737955545948687,2.670573972087867,1,1
21.200877491610818,2.957809858831692,2.386183354709726,29.238630207617646,1.875733728187944,10.344227983715061,2.5045415996714446,3.2944961472241605,0,0
20.24523520164706,2.351026880884814,2.373681213246636,29.53111285258148,0.7636068174846765,12.0935296145811,2.646246290592442,4.343583318772529,0,0
20.899329111776698,3.500952908411384,1.3120928192323986,29.113544010649775,1.8819896424428533,6.9641597018607255,3.323080321235258,3.3401028245344375,1,1
20.96733113943142,2.623623502446429,2.383211296207654,29.531221765924656,0.7603281630019112,11.539929668878202,3.2194091704910877,3.5929016594015994,1,0
20.12258355041103,3.7611079122937516,1.1628390426883775,24.041792433046787,2.015200687598949,13.358605754843019,3.066874679629678,1.4875991638489667,1,0
20.899324884142548,3.0654238883738794,0.4613070672666131,29.41420169881965,1.1801579054393712,8.212122407847966,3.476402448827045,3.1005359882378167,1,1
21.200875840240073,2.9577850819234026,2.3861651576491996,29.531016283017372,0.7553027086968664,9.620487935189905,3.2254605854396674,2.971996415120112,1,0
20.8993261061458,3.287676121910543,2.176592078367019,24.25906015639974,1.3187088542517753,13.239304201486348,3.2337788035308694,3.7475732465850493,1,0
21.200877820211087,2.309014972431627,2.3740311787180826,24.230841743776327,3.889237027427019,12.471328033886529,2.7794847947785466,1.4833677253719184,1,1
21.200875751614333,2.308983935529618,2.605502402460174,29.403386232022825,1.3402155408419607,13.27629120879405,2.9922680619426996,1.3944937490244094,1,1
20.899507070647008,3.2878259787298103,2.382321223113217,29.63101331463871,1.0573828506172056,12.472095780349118,2.643400231638463,1.9587508308904873,0,1
20.96747667672718,1.9746790571621755,2.6024447785093625,29.338746231863848,2.5709477646182224,9.399058650331042,3.2428496997642,2.163662157854507,1,1
20.89927684303558,3.500909624633413,1.3122956149218181,29.113863864398617,1.883547275198126,12.369582239325615,3.14893931799359,2.7836883882597045,1,1
19.02467696647998,3.6867209783624313,2.312720665119955,24.558160874027223,1.234844716783725,11.940228285170376,2.78541661222102,2.655835722983498,0,1
20.96748097468359,1.9746747860405423,2.602446306962417,29.619022318704687,1.8756875284536947,10.410424704549852,3.5125101938731813,2.5511965417512403,1,1
20.96753536004695,1.9746207402383504,2.6024656476599004,29.5253723351142,0.8052000282242314,11.631711981916327,3.219845349725453,2.0293703888895225,1,1
20.899232843664095,3.287598891189749,2.3821530886323616,29.238471259230675,1.883092305303847,12.420432233142716,3.1789551897661514,1.8088443864346102,1,1
21.20087523915451,2.3089762466626365,2.6055051611881335,29.57373558267188,1.1785290646261637,9.604971467039862,2.502676902328772,3.173488203781684,1,1
21.200881561217486,2.309071101906264,2.6054711275895164,29.500658069787953,0.7530821514604481,13.044438377397533,3.018816126783692,4.316941989338328,1,0
